18	46	4.5	+	26	39	44	4.83
18	54	10.2	-	22	44	42	4.83
18	57	3.7	-	5	50	46	4.83
19	58	57.2	-	26	11	44	4.83
1	30	11.1	+	6	8	38	4.84
2	39	33.8	-	11	52	20	4.84
4	13	56.4	+	9	15	49	4.84
11	0	33.6	+	3	37	3	4.84
16	32	36.3	+	11	29	17	4.84
21	4	24.3	-	19	51	18	4.84
22	5	40.8	+	5	3	31	4.84
1	56	40.2	-	22	31	37	4.85
7	29	51.4	-	23	1	28	4.85
11	45	17.1	+	8	15	30	4.85
16	22	5.8	+	30	53	31	4.85
19	15	32.4	-	25	15	24	4.85
2	35	52.5	+	5	35	36	4.86
5	41	17.7	+	16	32	2	4.86
5	49	1	+	24	34	3	4.86
14	19	45.2	+	16	18	25	4.86
14	41	38.8	+	8	9	42	4.86
18	20	52.1	+	3	22	38	4.86
19	46	21.7	-	19	45	40	4.86
23	58	40.4	-	3	33	22	4.86
2	17	3.2	+	34	13	27	4.87
4	14	23.7	-	10	15	23	4.87
5	53	6.9	-	33	48	5	4.87
11	18	10.9	+	31	31	45	4.87
17	4	49.4	-	34	7	22	4.87
17	43	25.8	-	21	41	0	4.87
3	18	22.1	-	22	30	41	4.88
5	27	38.1	+	21	56	13	4.88
7	46	7.4	+	18	30	36	4.88
8	41	43.3	-	15	56	36	4.88
9	54	12.3	-	25	55	57	4.88
12	41	53.1	+	10	14	8	4.88
15	58	11.4	-	14	16	46	4.88
0	11	15.9	-	15	28	5	4.89
2	25	57	-	12	17	26	4.89
3	14	54.1	+	21	2	40	4.89
8	39	42.5	-	29	33	40	4.89
8	55	31.5	-	27	40	55	4.89
10	37	13.7	-	27	24	45	4.89
20	36	43.6	-	2	33	0	4.89
1	25	37.2	-	14	35	56	4.9
2	33	50.7	-	28	13	57	4.9
6	19	59.6	-	2	56	40	4.9
7	39	9.9	+	34	35	3	4.9
12	53	17.8	+	21	14	42	4.9
13	0	16.5	+	30	47	6	4.9
18	43	31.3	-	8	16	31	4.9
20	49	58.1	-	33	46	47	4.9
22	55	13.7	+	8	48	57	4.9
4	31	52.7	-	0	2	38	4.91
5	1	25.6	-	20	3	7	4.91
5	42	28.6	+	1	28	29	4.91
5	49	32.9	+	12	39	4	4.91
10	38	35	-	16	52	36	4.91
12	50	41.2	-	33	59	58	4.91
13	49	42.8	+	21	15	51	4.91
14	10	50.5	-	16	18	7	4.91
15	14	37.3	-	31	31	9	4.91
17	5	22.7	+	12	44	27	4.91
20	29	39	-	2	53	8	4.91
20	44	52.5	+	25	16	14	4.91
7	10	13.7	-	4	14	14	4.92
15	0	58.4	-	8	31	8	4.92
16	5	26.5	-	19	48	7	4.92
20	47	10.8	+	34	22	27	4.92
22	10	8.8	-	32	32	54	4.92
4	20	24.6	+	34	34	0	4.93
6	4	59.1	-	16	29	4	4.93
7	59	44.1	-	3	40	47	4.93
15	7	18.1	+	24	52	9	4.93
19	0	0.9	+	32	8	44	4.93
23	43	59.5	+	29	21	42	4.93
2	12	22.3	+	30	18	11	4.94
4	17	15.6	+	20	34	43	4.94
5	19	16.6	+	22	5	47	4.94
7	40	23.2	-	15	15	49	4.94
8	3	31.1	+	27	47	39	4.94
9	42	14.4	-	23	54	56	4.94
9	54	52.2	-	19	0	34	4.94
11	5	19.9	-	27	17	37	4.94
12	51	41.9	+	27	32	26	4.94
13	34	7.9	+	3	39	32	4.94
14	40	43.6	+	16	25	6	4.94
14	46	0.1	-	25	26	35	4.94
14	51	1	-	2	17	57	4.94
15	24	11.9	-	10	19	20	4.94
16	12	0	-	10	3	51	4.94
23	26	56	+	1	15	20	4.94
0	4	30.1	-	10	30	34	4.94
4	20	21.3	+	27	21	3	4.95
5	24	44.8	+	1	50	47	4.95
5	40	50.6	-	1	7	44	4.95
6	1	50.4	-	10	35	53	4.95
6	12	3.3	+	16	7	50	4.95
11	27	56.2	+	2	51	22	4.95
12	16	20.5	+	23	56	43	4.95
12	26	24.1	+	27	16	6	4.95
13	9	3.3	-	23	7	5	4.95
18	20	17.9	+	21	57	41	4.95
19	36	53.5	-	7	1	39	4.95
19	51	4.1	+	22	36	36	4.95
20	14	16.6	+	15	11	51	4.95
7	22	13.5	-	19	1	0	4.96
12	20	21	+	3	18	45	4.96
15	40	16.9	-	23	49	5	4.96
16	41	34.4	-	17	44	32	4.96
18	1	30.4	+	21	35	44	4.96
19	17	38.1	-	18	57	11	4.96
3	42	22.5	+	33	57	54	4.97
4	28	26.4	+	16	21	35	4.97
7	33	47.9	-	14	31	26	4.97
7	53	29.8	+	26	45	57	4.97
9	5	58.4	+	5	5	32	4.97
9	31	56.7	+	11	17	59	4.97
13	29	42.8	-	23	16	53	4.97
13	49	52.3	-	18	8	3	4.97
14	28	10.4	-	29	29	30	4.97
18	11	54.2	+	31	24	19	4.97
19	24	7.6	+	29	37	17	4.97
2	9	25.3	+	25	56	23	4.98
7	18	40.3	-	24	33	32	4.98
8	40	1.5	-	12	28	31	4.98
13	28	25.8	+	13	46	44	4.98
17	3	7.8	+	14	5	31	4.98
18	11	43.4	-	23	42	4	4.98
18	56	14.6	+	4	12	7	4.98
23	18	57.7	-	9	36	39	4.98
23	33	57.2	+	31	19	31	4.98
1	42	43.5	-	3	41	25	4.99
5	24	25.4	+	17	23	0	4.99
6	50	52.4	-	34	22	2	4.99
7	2	54.8	-	4	14	21	4.99
7	25	38.9	+	9	16	34	4.99
8	13	20	-	15	47	18	4.99
11	0	44.8	+	6	6	5	4.99
16	1	26.6	+	29	51	4	4.99
18	55	7.1	-	22	40	17	4.99
19	46	25.6	+	33	43	40	4.99
20	4	19.6	-	32	3	23	4.99
22	8	26	-	34	2	38	4.99
3	42	14.9	-	31	56	18	5
5	7	27	+	18	38	42	5
5	22	50	+	3	32	40	5
6	56	6.6	-	14	2	37	5
7	13	22.3	+	16	9	32	5
9	37	12.7	+	6	50	9	5
12	16	30.1	+	33	3	41	5
12	26	59.3	+	26	49	32	5
16	3	20.6	-	25	51	55	5
16	8	4.5	+	17	2	49	5
17	20	18.9	+	18	3	26	5
19	34	34.9	+	19	46	24	5
19	48	58.7	+	19	8	32	5
23	39	47.1	-	14	13	18	5
4	38	53.6	-	12	7	23	5.01
6	15	44.9	-	13	43	6	5.01
7	29	48.7	+	27	54	58	5.01
7	52	15.7	-	34	42	19	5.01
9	33	12.5	-	21	6	57	5.01
13	41	36.8	-	8	42	11	5.01
13	56	34.2	+	27	29	31	5.01
14	12	15.8	+	2	24	34	5.01
19	20	32.9	-	5	24	57	5.01
20	54	33.6	+	28	3	27	5.01
21	47	44.2	-	30	53	54	5.01
22	21	31.1	+	12	12	19	5.01
0	2	19.9	-	29	43	13	5.01
5	2	9.8	-	26	16	30	5.02
5	15	24.4	+	32	41	16	5.02
12	35	7.8	+	18	22	37	5.02
16	25	35.2	-	23	26	50	5.02
18	44	49.9	+	2	3	36	5.02
19	57	57	-	15	29	29	5.02
2	6	33.9	+	22	38	54	5.03
2	18	57	+	28	38	33	5.03
4	28	50.2	+	13	2	51	5.03
4	50	11.6	-	16	13	2	5.03
5	20	0.9	+	33	57	29	5.03
5	59	4.3	-	9	33	30	5.03
7	23	28.5	+	25	3	2	5.03
10	55	44.4	+	33	30	25	5.03
15	53	20.1	-	20	10	2	5.03
17	1	52.7	-	32	8	37	5.03
17	18	37	+	10	51	52	5.03
19	25	16.5	-	24	30	31	5.03
19	30	39.8	-	2	47	20	5.03
22	37	45.4	-	4	13	41	5.03
6	3	15.5	-	26	17	4	5.04
6	16	26.6	+	12	16	20	5.04
7	45	56.9	-	14	33	50	5.04
11	32	54.1	-	31	5	14	5.04
13	12	3.5	-	16	11	55	5.04
16	51	45.3	+	24	39	23	5.04
18	7	1.5	+	30	33	43	5.04
20	38	31.9	+	24	6	58	5.04
21	49	50.7	+	30	10	27	5.04
23	46	23.5	+	3	29	12	5.04
6	11	51.8	-	6	33	1	5.05
7	29	20.4	+	28	7	5	5.05
7	39	28.6	+	17	40	29	5.05
8	39	8	-	22	39	43	5.05
9	52	30.4	-	8	6	18	5.05
20	39	7.8	+	10	5	10	5.05
23	20	20.6	+	5	22	53	5.05
0	28	2.9	+	17	53	35	5.06
3	12	46.4	-	1	11	46	5.06
5	21	46.2	-	24	46	23	5.06
6	27	57.6	-	4	45	44	5.06
6	58	25.1	-	34	6	42	5.06
9	40	18.4	-	14	19	56	5.06
15	19	18.8	+	1	45	55	5.06
18	6	1.9	+	22	13	8	5.06
19	42	31.1	-	16	7	26	5.06
23	16	50.9	-	7	43	36	5.06
23	43	22.4	+	10	19	53	5.06
0	48	58.7	+	16	56	26	5.07
3	48	16.3	+	11	8	36	5.07
4	39	9.2	+	15	47	59	5.07
5	15	24.3	-	26	56	36	5.07
5	27	38.9	+	34	28	33	5.07
6	47	37.1	-	8	59	54	5.07
9	31	57.6	+	9	42	57	5.07
16	4	22.1	-	11	22	23	5.07
17	15	20.8	-	26	36	5	5.07
20	6	53.4	+	23	36	52	5.07
5	24	28.9	-	0	53	29	5.08
5	35	22.9	-	5	24	58	5.08
10	34	0.9	-	23	44	43	5.08
10	34	48	+	6	57	13	5.08
10	43	25	+	23	11	18	5.08
14	12	46	-	27	15	40	5.08
18	57	20.5	-	20	39	23	5.08
21	53	17.8	-	13	33	6	5.08
21	53	3.8	+	25	55	30	5.08
23	19	6.7	-	13	27	32	5.08
23	23	4.6	+	12	18	50	5.08
23	52	29.3	+	19	7	13	5.08
3	22	45.2	+	20	44	31	5.09
3	49	11.2	+	24	8	12	5.09
10	30	17.5	-	0	38	13	5.09
11	23	21.9	-	18	46	48	5.09
19	6	58.6	+	11	4	17	5.09
21	45	0.3	-	9	4	57	5.09
1	57	21.1	+	17	49	3	5.1
4	51	22.5	+	18	50	23	5.1
6	33	37.9	-	1	13	13	5.1
7	21	56.8	+	20	26	37	5.1
12	16	0.2	+	14	53	56	5.1
13	16	53.1	-	31	30	22	5.1
14	24	11.3	+	5	49	12	5.1
18	8	52.9	+	20	2	43	5.1
18	54	43.1	-	15	36	11	5.1
19	18	32.5	+	1	5	7	5.1
20	5	9.5	+	19	59	28	5.1
20	40	3	-	18	8	19	5.1
21	39	33.3	+	2	14	37	5.1
0	1	49.4	-	3	1	39	5.1
2	57	17.3	+	31	56	3	5.11
3	49	32.6	+	33	5	29	5.11
3	53	38.9	-	34	43	56	5.11
4	34	11.6	-	8	13	53	5.11
7	59	5.7	-	23	18	38	5.11
11	48	45.1	-	26	44	59	5.11
15	51	15.6	-	3	5	26	5.11
17	15	21	-	26	36	10	5.11
19	30	45.3	+	27	57	55	5.11
19	51	1.6	+	10	24	56	5.11
23	3	29.8	-	34	44	58	5.11
0	14	27.6	-	7	46	50	5.12
0	21	46.3	-	20	3	28	5.12
1	29	36.1	-	21	37	46	5.12
4	23	51.9	+	9	27	39	5.12
5	6	45.7	-	4	39	18	5.12
5	8	43.6	-	4	27	22	5.12
8	5	4.5	+	13	7	5	5.12
12	46	38.7	+	16	34	39	5.12
14	23	22.7	+	8	26	48	5.12
14	44	59.2	+	27	4	30	5.12
15	56	53.5	-	33	57	59	5.12
16	1	14.3	+	17	49	6	5.12
17	20	54.2	+	24	29	58	5.12
17	48	49.2	+	25	37	22	5.12
18	21	1	+	28	52	12	5.12
19	35	7.3	-	10	33	37	5.12
23	9	31.5	+	8	40	38	5.12
1	14	24	-	7	55	23	5.13
5	35	16.5	-	5	23	23	5.13
7	3	38	+	10	57	6	5.13
7	37	16.7	-	4	6	40	5.13
8	25	54.8	+	7	33	52	5.13
16	11	2	-	29	24	59	5.13
22	21	35.6	-	21	35	54	5.13
2	28	1.7	-	33	48	40	5.14
3	30	24.5	+	11	20	11	5.14
6	3	27.3	+	19	41	26	5.14
6	17	41.7	-	16	48	57	5.14
7	47	30.3	+	33	24	56	5.14
7	51	42	+	1	46	1	5.14
8	20	3.9	+	27	13	4	5.14
9	9	21.5	+	22	2	44	5.14
12	20	55.7	-	13	33	56	5.14
14	19	32.5	-	2	15	56	5.14
18	31	26.3	-	18	24	10	5.14
18	35	2.4	-	10	58	38	5.14
20	46	38.7	+	16	7	28	5.14
6	31	23	-	12	23	30	5.15
13	54	42.1	-	1	30	11	5.15
13	58	31.1	-	24	58	20	5.15
14	50	41.2	-	15	59	50	5.15
15	34	37.3	-	28	2	49	5.15
16	45	49.9	+	8	34	57	5.15
19	13	42.7	+	2	17	37	5.15
20	15	30.2	+	23	30	31	5.15
1	11	6.8	+	31	25	29	5.16
1	17	48	+	3	36	52	5.16
17	59	5.2	-	30	15	11	5.16
19	24	58.2	+	11	56	40	5.16
19	25	28.6	+	19	47	55	5.16
20	39	24.9	+	0	29	11	5.16
21	22	53.6	+	6	48	40	5.16
22	52	24.1	+	9	50	8	5.16
23	11	44.2	+	8	43	12	5.16
2	56	37.4	-	3	42	44	5.17
4	23	40.8	-	3	44	44	5.17
5	45	59.9	-	32	18	23	5.17
7	51	46.3	-	13	53	53	5.17
15	25	47.4	+	15	25	41	5.17
15	28	38.2	+	1	50	32	5.17
15	34	26.6	-	9	11	0	5.17
19	39	11.6	+	5	23	52	5.17
20	18	39.1	+	34	58	58	5.17
20	55	36.7	+	13	43	17	5.17
0	21	31.2	-	28	58	54	5.18
2	44	57.6	+	12	26	45	5.18
5	11	41.6	+	16	2	44	5.18
5	39	44.2	+	25	53	49	5.18
7	2	24.8	+	24	12	55	5.18
7	49	41.2	-	17	13	42	5.18
11	17	17.4	+	2	0	38	5.18
11	56	0.9	-	17	9	3	5.18
12	24	18.5	+	26	5	55	5.18
18	1	29.9	+	21	35	43	5.18
19	22	50.9	+	26	15	45	5.18
20	14	14.5	+	28	41	41	5.18
21	6	24.7	-	32	20	30	5.18
21	41	32.9	-	14	2	51	5.18
23	51	21.3	-	18	54	32	5.18
0	30	22.7	-	23	47	16	5.19
0	50	7.6	-	10	38	40	5.19
4	54	46.9	+	11	25	34	5.19
6	41	56.4	-	9	10	2	5.19
13	7	53.8	-	10	44	25	5.19
0	35	14.9	-	3	35	34	5.2
2	22	32.6	-	23	48	59	5.2
4	6	36.4	+	27	36	0	5.2
6	14	50.9	+	19	9	23	5.2
6	27	13.8	+	0	17	57	5.2
6	44	28.4	-	31	4	14	5.2
7	1	56.4	-	5	43	20	5.2
8	57	14.9	+	15	19	22	5.2
8	59	32.6	+	32	25	7	5.2
15	6	37.6	-	16	15	25	5.2
15	50	41.7	+	15	8	1	5.2
16	22	21.4	+	33	47	57	5.2
17	18	0.7	-	24	17	13	5.2
18	47	29	-	5	42	18	5.2
22	34	41.6	-	20	42	30	5.2
23	22	39.2	-	15	2	21	5.2
6	4	13.5	-	6	42	33	5.21
6	42	24.3	+	17	38	43	5.21
8	49	51.5	-	32	46	50	5.21
10	29	28.7	-	2	44	21	5.21
12	20	33.7	-	22	12	57	5.21
13	32	58.1	-	10	9	54	5.21
18	27	12.5	+	0	11	46	5.21
2	49	17.5	+	17	27	51	5.22
4	14	36.3	+	10	0	40	5.22
5	58	49.6	+	0	33	11	5.22
6	24	10.3	-	11	31	49	5.22
7	27	44.4	+	21	26	42	5.22
8	55	39.7	+	27	55	39	5.22
11	41	44	-	32	29	59	5.22
12	45	37.1	+	7	40	24	5.22
13	9	59.3	+	17	31	46	5.22
13	9	59.3	+	17	31	46	5.22
13	15	58.8	-	19	56	35	5.22
13	16	46.5	+	9	25	27	5.22
16	13	50.9	-	11	50	15	5.22
18	57	1.6	+	32	54	5	5.22
19	8	59.9	+	6	4	24	5.22
20	2	1.4	+	24	56	17	5.22
20	39	16.4	-	14	57	17	5.22
0	30	7.3	+	29	45	6	5.23
1	21	7.4	+	28	44	17	5.23
2	2	2.8	+	2	45	49	5.23
2	58	42	-	2	46	57	5.23
3	36	17.4	-	17	28	1	5.23
4	7	0.5	+	29	0	5	5.23
4	37	36.1	-	2	28	24	5.23
6	31	48.3	+	11	32	40	5.23
15	50	17.5	+	2	11	47	5.23
16	27	43.5	-	7	35	53	5.23
18	59	5.7	+	13	37	21	5.23
19	7	25.6	+	32	30	6	5.23
20	59	4.4	+	4	17	37	5.23
0	44	44.4	-	22	0	22	5.24
1	13	43.9	+	7	34	31	5.24
1	42	29.8	+	20	16	7	5.24
3	47	39.6	-	23	52	29	5.24
9	7	44.8	+	10	40	5	5.24
9	16	41.7	-	6	21	11	5.24
10	17	37.8	-	8	4	8	5.24
10	45	51.9	+	30	40	56	5.24
10	53	29.5	-	20	8	20	5.24
14	47	44.8	-	26	5	15	5.24
16	47	46.4	+	5	14	48	5.24
18	3	4.9	-	8	10	50	5.24
18	49	40.1	-	20	19	29	5.24
21	15	37.9	-	20	39	6	5.24
21	42	0.8	-	23	15	46	5.24
23	44	12.1	-	18	16	37	5.24
0	12	10	-	17	56	18	5.25
1	42	8.6	-	32	19	37	5.25
2	31	30.1	+	2	16	2	5.25
3	44	30.5	-	1	9	47	5.25
5	23	30.2	-	13	55	38	5.25
7	28	2.1	+	6	56	31	5.25
7	32	5.9	+	1	54	52	5.25
7	33	36.5	+	15	49	36	5.25
13	26	43.2	-	12	42	28	5.25
16	30	33.6	+	20	28	45	5.25
16	54	35.7	-	6	9	14	5.25
17	1	36.4	+	33	34	6	5.25
18	22	49	+	17	49	36	5.25
18	49	52.9	+	32	33	3	5.25
20	27	19.2	-	18	12	42	5.25
3	4	16.4	-	7	36	3	5.26
3	50	18.9	+	25	34	46	5.26
4	20	36.3	+	15	5	43	5.26
4	34	11.7	-	8	58	13	5.26
5	35	39.5	-	4	51	21	5.26
9	58	13.4	+	12	26	41	5.26
11	40	47.1	+	21	21	10	5.26
12	0	51.2	-	19	39	32	5.26
15	14	29.2	+	29	9	51	5.26
15	36	29.6	+	10	0	36	5.26
22	47	33.1	-	19	36	48	5.26
2	12	48.1	+	21	12	39	5.27
3	6	33.5	-	6	5	19	5.27
5	48	0.2	+	6	27	15	5.27
6	19	42.8	-	7	49	23	5.27
6	35	12.1	+	28	1	20	5.27
6	37	47.6	-	32	20	23	5.27
6	51	33	+	21	45	40	5.27
8	37	52.2	-	26	15	18	5.27
18	19	10.7	+	24	26	46	5.27
18	59	45.5	+	26	13	50	5.27
19	42	34	+	11	49	36	5.27
2	12	54.5	-	30	43	26	5.28
2	15	56.2	+	33	21	32	5.28
2	21	56.6	+	0	23	45	5.28
3	21	13.6	+	21	8	49	5.28
4	1	32	-	1	32	59	5.28
4	25	25	+	22	11	59	5.28
4	26	6.3	+	31	26	20	5.28
7	18	51.2	-	26	35	9	5.28
8	25	3.7	-	24	2	46	5.28
18	2	23.1	+	20	50	1	5.28
18	33	57.8	-	33	1	0	5.28
19	17	49	+	11	35	43	5.28
19	56	14.3	+	11	25	26	5.28
20	19	23.6	-	19	7	7	5.28
21	15	44.9	-	15	10	17	5.28
23	42	27.9	-	15	26	52	5.28
2	28	10	+	29	40	10	5.29
4	13	33.1	+	7	42	58	5.29
5	42	15.1	-	34	40	4	5.29
5	47	42.9	+	13	53	59	5.29
6	46	51.1	-	14	25	33	5.29
7	58	20.6	+	2	13	29	5.29
8	47	15	-	1	53	50	5.29
12	28	54.7	+	25	54	46	5.29
14	14	50.8	+	10	6	2	5.29
21	46	4.4	+	22	56	56	5.29
21	50	8.7	+	17	17	8	5.29
23	46	0.9	-	18	40	41	5.29
2	37	2.5	+	34	15	50	5.3
2	40	41.1	+	27	3	39	5.3
5	7	48.4	+	20	25	6	5.3
5	19	59.1	-	12	18	56	5.3
6	15	25.1	+	16	8	35	5.3
6	55	46.8	-	22	56	29	5.3
7	24	58.2	+	11	40	11	5.3
7	46	16.2	+	10	46	6	5.3
8	7	45.8	+	21	34	54	5.3
11	54	42.5	-	25	42	50	5.3
14	54	20.1	-	24	38	32	5.3
19	59	51.3	-	34	41	52	5.3
21	8	33.6	-	21	11	37	5.3
21	42	15.5	+	5	40	48	5.3
22	4	47.4	-	0	54	24	5.3
23	52	37.1	+	10	56	51	5.3
0	56	1.5	-	11	16	0	5.31
1	45	38.8	-	25	3	9	5.31
4	37	13.7	+	0	59	54	5.31
5	37	44.6	-	28	41	22	5.31
6	7	41.6	-	19	9	57	5.31
7	44	6.9	+	25	47	3	5.31
8	4	16.2	-	32	40	30	5.31
8	49	21.7	-	3	26	35	5.31
10	10	5.9	-	12	48	58	5.31
14	49	19.1	-	14	8	56	5.31
17	30	23.8	-	1	3	45	5.31
20	23	10.7	+	5	20	35	5.31
20	58	16.4	+	22	19	33	5.31
23	40	38.2	-	32	4	23	5.31
3	2	42.3	-	7	41	7	5.32
6	45	59.3	-	14	47	46	5.32
9	51	53	+	24	23	43	5.32
11	15	51.9	+	13	18	27	5.32
11	47	54.9	+	8	14	45	5.32
14	24	48.6	-	24	48	23	5.32
14	55	44.7	-	33	51	21	5.32
16	52	58.1	+	31	42	6	5.32
20	16	47.1	+	24	40	16	5.32
22	14	18	-	21	4	27	5.32
23	21	54.9	+	31	48	45	5.32
23	33	28.1	+	22	29	56	5.32
4	3	44.6	+	5	26	8	5.33
4	53	22.8	+	2	30	29	5.33
4	54	47.8	+	7	46	45	5.33
6	15	45	+	12	33	4	5.33
7	24	40.1	-	16	12	4	5.33
7	35	8.7	+	30	57	40	5.33
7	49	1.7	-	24	54	44	5.33
8	32	42.5	+	20	26	28	5.33
11	41	3	+	34	12	6	5.33
13	14	10.9	-	19	55	51	5.33
13	17	15.6	+	13	40	32	5.33
15	15	11.4	+	4	56	22	5.33
15	41	47.4	+	12	50	51	5.33
17	12	27.8	+	10	35	7	5.33
22	12	47.8	+	34	36	17	5.33
1	5	40.9	+	21	28	24	5.34
1	45	59.3	-	5	44	0	5.34
5	7	52.9	+	8	29	54	5.34
5	19	11.2	+	2	35	45	5.34
5	33	31.4	-	1	9	22	5.34
9	15	13.8	+	14	56	29	5.34
10	18	7.6	-	28	59	31	5.34
10	49	15.4	+	10	32	43	5.34
18	2	51.1	-	24	16	56	5.34
18	31	4.8	-	32	59	21	5.34
19	12	40.7	-	7	56	22	5.34
22	16	48.1	-	12	49	53	5.34
23	41	34.5	-	18	1	38	5.34
2	1	14.7	-	30	0	6	5.35
2	32	9.4	-	1	2	6	5.35
2	35	46.8	+	34	41	15	5.35
3	45	40.4	+	6	3	0	5.35
4	19	26.1	+	21	8	32	5.35
5	32	41.3	-	1	35	31	5.35
5	51	22	-	7	31	5	5.35
7	14	20	+	3	6	41	5.35
7	24	43.8	-	31	48	32	5.35
7	55	39.9	+	19	53	2	5.35
8	31	35.7	+	18	5	40	5.35
9	43	43.9	+	14	1	18	5.35
10	16	14.4	+	29	18	38	5.35
15	21	2	+	0	42	55	5.35
16	55	22.2	+	18	26	0	5.35
17	23	21.6	-	28	8	35	5.35
0	39	55.6	+	21	26	18	5.36
4	4	9.9	+	2	49	37	5.36
5	34	16.7	+	3	46	1	5.36
6	18	50.6	-	9	23	25	5.36
7	15	21	-	30	41	11	5.36
8	11	33	-	7	46	21	5.36
10	1	0.7	+	31	55	25	5.36
11	38	27.6	+	8	8	3	5.36
13	43	3.7	+	3	32	17	5.36
19	56	1.3	+	16	38	5	5.36
0	20	35.9	+	8	11	25	5.37
4	9	17.8	-	16	23	9	5.37
4	22	34.9	+	25	37	45	5.37
4	46	1.7	+	11	42	20	5.37
7	45	35	-	34	10	23	5.37
11	59	56.9	+	3	39	19	5.37
13	23	1.1	-	17	44	7	5.37
15	21	48.6	+	32	56	2	5.37
16	9	50.5	-	3	28	1	5.37
18	46	20.6	-	22	23	32	5.37
20	0	3.3	+	17	31	0	5.37
22	9	55.7	-	34	0	53	5.37
22	20	11.9	-	7	49	16	5.37
22	20	27.6	+	5	47	22	5.37
0	32	35.5	+	20	17	40	5.38
0	46	33	+	15	28	32	5.38
1	26	15.3	+	19	10	20	5.38
3	18	22.4	-	0	55	49	5.38
4	2	36.7	-	0	16	8	5.38
4	19	36.7	+	21	46	25	5.38
4	20	39	-	20	38	23	5.38
4	59	50.4	-	10	15	48	5.38
5	35	27.1	+	24	2	22	5.38
6	6	38.7	-	4	11	38	5.38
7	23	29.1	-	27	50	3	5.38
8	7	18	-	20	33	17	5.38
9	27	46.8	-	6	4	16	5.38
15	38	54.5	-	19	18	7	5.38
16	8	7.6	-	26	19	36	5.38
17	20	9.8	+	25	32	15	5.38
18	15	12.9	-	20	43	42	5.38
18	58	14.7	+	17	21	39	5.38
19	34	50.9	+	29	27	47	5.38
20	33	57	+	13	1	38	5.38
2	49	54.2	-	27	56	30	5.39
4	39	6.2	+	7	52	15	5.39
6	17	6.6	+	9	56	33	5.39
6	48	57.8	-	15	8	41	5.39
7	6	40.7	-	11	17	39	5.39
7	23	31.9	-	32	12	8	5.39
8	54	14.7	+	30	34	46	5.39
11	24	2.3	+	1	24	28	5.39
14	26	27.4	+	19	13	37	5.39
15	53	53.8	-	24	31	59	5.39
16	22	29.2	+	33	42	13	5.39
16	28	34	+	0	39	54	5.39
17	14	39.2	+	14	23	24	5.39
17	20	39.6	+	32	28	4	5.39
18	19	9.5	+	7	15	35	5.39
18	20	8.8	-	15	49	54	5.39
18	29	41	-	1	59	7	5.39
18	36	27.8	+	9	7	21	5.39
19	50	46.8	-	10	45	49	5.39
23	10	1.5	+	9	49	19	5.39
4	30	37.3	+	13	43	28	5.4
4	44	25.8	+	11	8	46	5.4
5	38	38.1	+	30	29	33	5.4
5	55	49.3	+	20	10	30	5.4
6	28	49.5	-	7	2	4	5.4
15	46	5.6	-	1	48	16	5.4
23	8	40.9	+	2	7	40	5.4
0	11	34.4	-	27	47	59	5.41
1	16	36.3	-	2	30	1	5.41
1	59	46.1	-	20	49	28	5.41
4	10	49.9	+	26	28	51	5.41
5	19	0	+	33	44	54	5.41
8	55	55.6	+	11	37	34	5.41
9	28	27.5	+	9	3	24	5.41
10	16	40.7	+	13	43	42	5.41
14	19	16.3	+	13	0	15	5.41
15	44	4.4	-	15	40	22	5.41
16	1	2.7	+	33	18	13	5.41
16	54	55.2	+	20	57	31	5.41
18	22	8.7	+	23	17	7	5.41
21	24	9.6	-	20	51	7	5.41
21	27	40.1	+	27	36	31	5.41
0	9	21	-	27	59	16	5.42
0	57	50.2	+	28	59	32	5.42
1	35	59	-	15	24	1	5.42
2	22	12.4	-	0	53	6	5.42
5	27	10.1	+	17	57	44	5.42
7	31	48.4	+	17	5	10	5.42
8	31	30.9	-	19	34	39	5.42
10	46	52	-	17	17	48	5.42
11	13	45.6	-	0	4	11	5.42
12	33	38.9	+	33	14	51	5.42
14	28	41.7	-	6	54	2	5.42
15	53	55.8	-	23	58	41	5.42
18	36	37.2	+	33	28	8	5.42
19	2	54.5	-	3	41	56	5.42
19	4	57.6	-	4	1	53	5.42
21	13	17.3	-	27	37	10	5.42
22	0	50.2	-	28	27	13	5.42
1	3	2.6	-	4	50	12	5.43
2	3	11.7	+	0	7	42	5.43
2	38	49	+	21	57	41	5.43
5	9	19.6	+	9	49	46	5.43
6	31	50.1	-	8	9	29	5.43
7	23	0.6	-	31	55	26	5.43
9	8	0.1	+	29	39	15	5.43
13	47	25.4	-	17	51	36	5.43
14	15	24.1	-	18	12	3	5.43
15	58	34.8	-	24	49	53	5.43
16	12	7.3	-	8	32	51	5.43
19	17	43.6	+	23	1	32	5.43
19	25	29.7	-	23	57	44	5.43
20	37	49.1	+	11	22	40	5.43
21	17	57.3	-	17	59	7	5.43
22	14	18.8	-	27	46	1	5.43
22	59	27.4	+	0	57	46	5.43
23	5	9.8	-	7	41	37	5.43
4	10	22.5	-	6	55	26	5.44
6	44	45.5	+	28	58	15	5.44
7	8	22	+	15	55	51	5.44
11	8	43.9	-	28	4	50	5.44
15	2	59.3	-	32	38	36	5.44
15	54	34.6	+	20	18	39	5.44
17	28	49.7	+	0	19	50	5.44
18	14	15.9	-	21	42	47	5.44
2	57	23.7	-	23	51	43	5.45
3	48	20.9	+	23	25	16	5.45
